group,TrialOrder,Block,Trial,Sentence,Verb,Noun1,Noun2,Type,List,Bias,TrialGroup,AudioFile,CongruentPic,IncongruentPic,image1,image2,targetlocation,image1type,image2type,moddirection,instdirection,VerbTime,audiodur,Rand,GitLink_image1,GitLink_image2,GitLink_AudioFile
C,44,Training,53,Which toy did Tom tap?,tapped,NA,NA,Question_Incongruent,1,Inst,,whichtoytomtap.mp3,frogjewel.png,frogcrystal.png,frogjewel.png,frogcrystal.png,1,congruent,incongruent,NA,NA,1,1881,0.265400104,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/frogjewel.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/frogcrystal.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whichtoytomtap.mp3?raw=true
C,45,Training,44,Kate hammered the girl with the sticky note,hammered,girl,sticky note,Sentence,1,Inst,8,kategirlstickynote_nopauses.mp3,kategirlstickynoteinstleft.png,kategirlstickynotemodright.png,kategirlstickynotemodright.png,kategirlstickynoteinstleft.png,2,mod,inst,R,L,335,2784,0.281034783,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/kategirlstickynotemodright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/kategirlstickynoteinstleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/kategirlstickynote_nopauses.mp3?raw=true
C,46,Training,44,Which toy did Kate hammer?,hammered,NA,NA,Question_Incongruent,1,Inst,,whichtoykatehammer.mp3,girlstickynote.png,girltape.png,girltape.png,girlstickynote.png,2,incongruent,congruent,NA,NA,1,2067,0.281034783,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/girltape.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/girlstickynote.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whichtoykatehammer.mp3?raw=true
C,47,Training,3,Tom covered the fox with the grass,covered,fox,grass,Sentence,1,Inst,3,tomfoxgrass_nopauses.mp3,tomfoxgrassinstleft.png,tomfoxgrassmodright.png,tomfoxgrassmodright.png,tomfoxgrassinstleft.png,2,mod,inst,R,L,601,2970,0.288678189,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/tomfoxgrassmodright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/tomfoxgrassinstleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/tomfoxgrass_nopauses.mp3?raw=true
C,48,Training,3,Which toy did Tom cover? ,covered,NA,NA,Question_Incongruent,1,Inst,,whichtoytomcover.mp3,foxgrass.png,foxfeather.png,foxfeather.png,foxgrass.png,2,incongruent,congruent,NA,NA,1,2241,0.288678189,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/foxfeather.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/foxgrass.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whichtoytomcover.mp3?raw=true
C,49,Training,71,Tom scratched the buffalo with the chopsticks,scratched,buffalo,chopsticks,Sentence,1,Inst,11,tombuffalochopsticks_nopauses.mp3,tombuffalochopsticksinstright.png,tombuffalochopsticksmodleft.png,tombuffalochopsticksinstright.png,tombuffalochopsticksmodleft.png,1,inst,mod,L,R,534,3276,0.299718586,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/tombuffalochopsticksinstright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/tombuffalochopsticksmodleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/tombuffalochopsticks_nopauses.mp3?raw=true
C,50,Training,71,Which toy did Tom scratch?,scratched,NA,NA,Question_Incongruent,1,Inst,,whichtoytomscratch.mp3,buffalochopsticks.png,buffalostick.png,buffalostick.png,buffalochopsticks.png,2,incongruent,congruent,NA,NA,1,2090,0.299718586,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/buffalostick.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/buffalochopsticks.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whichtoytomscratch.mp3?raw=true
C,51,Training,66,Kate scratched the turtle with the stick,scratched,turtle,stick,Sentence,1,Inst,6,kateturtlestick_nopauses.mp3,kateturtlestickinstleft.png,kateturtlestickmodright.png,kateturtlestickmodright.png,kateturtlestickinstleft.png,2,mod,inst,R,L,358,2664,0.317864712,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/kateturtlestickmodright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/kateturtlestickinstleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/kateturtlestick_nopauses.mp3?raw=true
C,52,Training,66,Which toy did Kate scratch?,scratched,NA,NA,Question_Incongruent,1,Inst,,whichtoykatescratch.mp3,turtlestick.png,turtlechopsticks.png,turtlestick.png,turtlechopsticks.png,1,congruent,incongruent,NA,NA,1,1985,0.317864712,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/turtlestick.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/turtlechopsticks.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whichtoykatescratch.mp3?raw=true
C,53,Training,35,Tom knocked on the buffalo with the pan,knocked on,buffalo,pan,Sentence,1,Inst,11,tombuffalopan_nopauses.mp3,tombuffalopaninstleft.png,tombuffalopanmodright.png,tombuffalopanmodright.png,tombuffalopaninstleft.png,2,mod,inst,R,L,515,3168,0.319301295,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/tombuffalopanmodright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/tombuffalopaninstleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/tombuffalopan_nopauses.mp3?raw=true
C,54,Training,35,What did Tom use?,knocked on,NA,NA,Question_Congruent,1,Inst,,whatdidtomuse.mp3,pan.png,wateringcan.png,wateringcan.png,pan.png,2,incongruent,congruent,NA,NA,1,1544,0.319301295,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/wateringcan.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/pan.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whatdidtomuse.mp3?raw=true
C,55,Training,20,Kate hit the girl with the pillow,hit,girl,pillow,Sentence,1,Inst,8,kategirlpillow_nopauses.mp3,kategirlpillowinstleft.png,kategirlpillowmodright.png,kategirlpillowmodright.png,kategirlpillowinstleft.png,2,mod,inst,R,L,399,2306,0.322261659,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/kategirlpillowmodright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/kategirlpillowinstleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/kategirlpillow_nopauses.mp3?raw=true
C,56,Training,20,Which toy did Kate hit? ,hit,NA,NA,Question_Incongruent,1,Inst,,whichtoykatehit.mp3,girlpillow.png,girlleaf.png,girlleaf.png,girlpillow.png,2,incongruent,congruent,NA,NA,1,1741,0.322261659,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/girlleaf.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/girlpillow.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whichtoykatehit.mp3?raw=true
C,57,Training,1,Tom covered the dolphin with the grass,covered,dolphin,grass,Sentence,1,Inst,1,tomdolphingrass_nopauses.mp3,tomdolphingrassinstleft.png,tomdolphingrassmodright.png,tomdolphingrassmodright.png,tomdolphingrassinstleft.png,2,mod,inst,R,L,594,3067,0.339202791,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/tomdolphingrassmodright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/tomdolphingrassinstleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/tomdolphingrass_nopauses.mp3?raw=true
C,58,Training,1,Which toy did Tom cover? ,covered,NA,NA,Question_Incongruent,1,Inst,,whichtoytomcover.mp3,dolphingrass.png,dolphinfeather.png,dolphingrass.png,dolphinfeather.png,1,congruent,incongruent,NA,NA,1,2241,0.339202791,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/dolphingrass.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/dolphinfeather.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whichtoytomcover.mp3?raw=true
C,59,Training,22,Kate hit the gorilla with the pillow,hit,gorilla,pillow,Sentence,1,Inst,10,kategorillapillow_nopauses.mp3,kategorillapillowinstleft.png,kategorillapillowmodright.png,kategorillapillowmodright.png,kategorillapillowinstleft.png,2,mod,inst,R,L,372,2471,0.341899789,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/kategorillapillowmodright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/kategorillapillowinstleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/kategorillapillow_nopauses.mp3?raw=true
C,60,Training,22,Which toy did Kate hit? ,hit,NA,NA,Question_Incongruent,1,Inst,,whichtoykatehit.mp3,gorillapillow.png,gorillaleaf.png,gorillapillow.png,gorillaleaf.png,1,congruent,incongruent,NA,NA,1,1741,0.341899789,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/gorillapillow.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/gorillaleaf.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whichtoykatehit.mp3?raw=true
C,61,Training,72,Kate scratched the hawk with the chopsticks,scratched,hawk,chopsticks,Sentence,1,Inst,12,katehawkchopsticks_nopauses.mp3,katehawkchopsticksinstleft.png,katehawkchopsticksmodright.png,katehawkchopsticksmodright.png,katehawkchopsticksinstleft.png,2,mod,inst,R,L,351,3096,0.343872431,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/katehawkchopsticksmodright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/katehawkchopsticksinstleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/katehawkchopsticks_nopauses.mp3?raw=true
C,62,Training,72,Which toy did Kate scratch?,scratched,NA,NA,Question_Incongruent,1,Inst,,whichtoykatescratch.mp3,hawkchopsticks.png,hawkstick.png,hawkstick.png,hawkchopsticks.png,2,incongruent,congruent,NA,NA,1,1985,0.343872431,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/hawkstick.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/hawkchopsticks.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whichtoykatescratch.mp3?raw=true
C,63,Training,37,Tom hammered the dolphin with the tape,hammered,dolphin,tape,Sentence,1,Inst,1,tomdolphintape_nopauses.mp3,tomdolphintapeinstright.png,tomdolphintapemodleft.png,tomdolphintapeinstright.png,tomdolphintapemodleft.png,1,inst,mod,L,R,556,2766,0.361327946,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/tomdolphintapeinstright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/tomdolphintapemodleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/tomdolphintape_nopauses.mp3?raw=true
C,64,Training,37,Which toy did Tom hammer?,hammered,NA,NA,Question_Incongruent,1,Inst,,whichtoytomhammer.mp3,dolphintape.png,dolphinstickynote.png,dolphintape.png,dolphinstickynote.png,1,congruent,incongruent,NA,NA,1,1974,0.361327946,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/dolphintape.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/dolphinstickynote.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whichtoytomhammer.mp3?raw=true
C,65,Training,31,Tom knocked on the pig with the pan,knocked on,pig,pan,Sentence,1,Inst,7,tompigpan_nopauses.mp3,tompigpaninstleft.png,tompigpanmodright.png,tompigpanmodright.png,tompigpaninstleft.png,2,mod,inst,R,L,560,2907,0.37079474,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/tompigpanmodright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/tompigpaninstleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/tompigpan_nopauses.mp3?raw=true
C,66,Training,31,Which toy did Tom knock on?,knocked on,NA,NA,Question_Incongruent,1,Inst,,whichtoytomknockon.mp3,pigpan.png,pigwateringcan.png,pigwateringcan.png,pigpan.png,2,incongruent,congruent,NA,NA,1,2067,0.37079474,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/pigwateringcan.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/pigpan.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whichtoytomknockon.mp3?raw=true
C,67,Training,49,Tom tapped the dolphin with the jewel,tapped,dolphin,jewel,Sentence,1,Inst,1,tomdolphinjewel_nopauses.mp3,tomdolphinjewelinstleft.png,tomdolphinjewelmodright.png,tomdolphinjewelmodright.png,tomdolphinjewelinstleft.png,2,mod,inst,R,L,600,2825,0.372538585,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/tomdolphinjewelmodright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/tomdolphinjewelinstleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/tomdolphinjewel_nopauses.mp3?raw=true
C,68,Training,49,Which toy did Tom tap?,tapped,NA,NA,Question_Incongruent,1,Inst,,whichtoytomtap.mp3,dolphinjewel.png,dolphincrystal.png,dolphinjewel.png,dolphincrystal.png,1,congruent,incongruent,NA,NA,1,1881,0.372538585,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/dolphinjewel.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/dolphincrystal.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whichtoytomtap.mp3?raw=true
C,69,Training,15,Tom hit the fox with the leaf,hit,fox,leaf,Sentence,1,Inst,3,tomfoxleaf_nopauses.mp3,tomfoxleafinstright.png,tomfoxleafmodleft.png,tomfoxleafinstright.png,tomfoxleafmodleft.png,1,inst,mod,L,R,550,2297,0.376269105,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/tomfoxleafinstright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/tomfoxleafmodleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/tomfoxleaf_nopauses.mp3?raw=true
C,70,Training,15,What did Tom use?,hit,NA,NA,Question_Congruent,1,Inst,,whatdidtomuse.mp3,leaf.png,pillow.png,pillow.png,leaf.png,2,incongruent,congruent,NA,NA,1,1544,0.376269105,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/pillow.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/leaf.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whatdidtomuse.mp3?raw=true
C,71,Training,58,Kate tapped the gorilla with the crystal,tapped,gorilla,crystal,Sentence,1,Inst,10,kategorillacrystal_nopauses.mp3,kategorillacrystalinstright.png,kategorillacrystalmodleft.png,kategorillacrystalinstright.png,kategorillacrystalmodleft.png,1,inst,mod,L,R,361,3080,0.397474679,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/kategorillacrystalinstright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/kategorillacrystalmodleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/kategorillacrystal_nopauses.mp3?raw=true
C,72,Training,58,Which toy did Kate tap?,tapped,NA,NA,Question_Incongruent,1,Inst,,whichtoykatetap.mp3,gorillacrystal.png,gorillajewel.png,gorillacrystal.png,gorillajewel.png,1,congruent,incongruent,NA,NA,1,1858,0.397474679,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/gorillacrystal.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/gorillajewel.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whichtoykatetap.mp3?raw=true
